timestamp,led_num,driver_number
2023-08-27T12:09:12.204+00:00,53,1
2023-08-27T12:09:12.504+00:00,53,1
2023-08-27T12:09:12.804+00:00,53,1
2023-08-27T12:09:13.154+00:00,53,1
2023-08-27T12:09:13.229+00:00,53,1
2023-08-27T12:09:13.429+00:00,53,1
2023-08-27T12:09:13.679+00:00,53,1
2023-08-27T12:09:14.004+00:00,53,1
2023-08-27T12:09:14.204+00:00,53,1
2023-08-27T12:09:14.429+00:00,53,1
2023-08-27T12:09:14.779+00:00,53,1
2023-08-27T12:09:15.004+00:00,53,1
2023-08-27T12:09:15.229+00:00,53,1
2023-08-27T12:09:15.604+00:00,53,1
2023-08-27T12:09:15.779+00:00,53,1
2023-08-27T12:09:16.279+00:00,53,1
2023-08-27T12:09:16.529+00:00,53,1
2023-08-27T12:09:16.804+00:00,53,1
2023-08-27T12:09:17.179+00:00,53,1
2023-08-27T12:09:17.504+00:00,53,1
2023-08-27T12:09:17.904+00:00,53,1
2023-08-27T12:09:18.304+00:00,53,1
2023-08-27T12:09:18.529+00:00,53,1
2023-08-27T12:09:18.704+00:00,53,1
2023-08-27T12:09:18.904+00:00,53,1
2023-08-27T12:09:19.204+00:00,53,1
2023-08-27T12:09:19.529+00:00,53,1
2023-08-27T12:09:19.754+00:00,53,1
2023-08-27T12:09:20.004+00:00,53,1
2023-08-27T12:09:20.229+00:00,53,1
2023-08-27T12:09:20.504+00:00,53,1
2023-08-27T12:09:20.804+00:00,53,1
2023-08-27T12:09:21.179+00:00,53,1
2023-08-27T12:09:21.354+00:00,53,1
2023-08-27T12:09:21.579+00:00,53,1
2023-08-27T12:09:21.754+00:00,53,1
2023-08-27T12:09:21.904+00:00,53,1
2023-08-27T12:09:22.029+00:00,53,1
2023-08-27T12:09:22.254+00:00,53,1
2023-08-27T12:09:22.504+00:00,53,1
2023-08-27T12:09:22.804+00:00,53,1
2023-08-27T12:09:23.004+00:00,53,1
2023-08-27T12:09:23.079+00:00,53,1
2023-08-27T12:09:23.429+00:00,53,1
2023-08-27T12:09:23.629+00:00,53,1
2023-08-27T12:09:23.879+00:00,53,1
2023-08-27T12:09:24.079+00:00,53,1
2023-08-27T12:09:24.204+00:00,53,1
2023-08-27T12:09:24.404+00:00,53,1
2023-08-27T12:09:24.554+00:00,53,1
2023-08-27T12:09:24.904+00:00,53,1
2023-08-27T12:09:25.129+00:00,53,1
2023-08-27T12:09:25.404+00:00,53,1
2023-08-27T12:09:25.604+00:00,53,1
2023-08-27T12:09:25.929+00:00,53,1
2023-08-27T12:09:26.329+00:00,53,1
2023-08-27T12:09:26.654+00:00,53,1
2023-08-27T12:09:27.104+00:00,53,1
2023-08-27T12:09:27.304+00:00,53,1
2023-08-27T12:09:27.504+00:00,53,1
2023-08-27T12:09:27.929+00:00,53,1
2023-08-27T12:09:28.279+00:00,53,1
2023-08-27T12:09:28.529+00:00,53,1
2023-08-27T12:09:28.979+00:00,53,1
2023-08-27T12:09:29.229+00:00,53,1
2023-08-27T12:09:29.504+00:00,53,1
2023-08-27T12:09:29.704+00:00,53,1
2023-08-27T12:09:30.204+00:00,53,1
2023-08-27T12:09:30.404+00:00,53,1
2023-08-27T12:09:30.829+00:00,53,1
2023-08-27T12:09:31.154+00:00,53,1
2023-08-27T12:09:31.429+00:00,53,1
2023-08-27T12:09:31.704+00:00,53,1
2023-08-27T12:09:32.004+00:00,53,1
2023-08-27T12:09:32.229+00:00,53,1
2023-08-27T12:09:32.354+00:00,53,1
2023-08-27T12:09:32.504+00:00,53,1
2023-08-27T12:09:32.754+00:00,53,1
2023-08-27T12:09:32.904+00:00,53,1
2023-08-27T12:09:33.179+00:00,53,1
2023-08-27T12:09:33.404+00:00,53,1
2023-08-27T12:09:33.554+00:00,53,1
2023-08-27T12:09:33.779+00:00,53,1
2023-08-27T12:09:34.004+00:00,53,1
2023-08-27T12:09:34.179+00:00,53,1
2023-08-27T12:09:34.504+00:00,53,1
2023-08-27T12:09:34.654+00:00,53,1
2023-08-27T12:09:34.929+00:00,53,1
2023-08-27T12:09:35.179+00:00,53,1
2023-08-27T12:09:35.504+00:00,53,1
2023-08-27T12:09:35.779+00:00,53,1
2023-08-27T12:09:36.129+00:00,53,1
2023-08-27T12:09:36.404+00:00,53,1
2023-08-27T12:09:36.679+00:00,53,1
2023-08-27T12:09:36.904+00:00,53,1
2023-08-27T12:09:37.054+00:00,53,1
2023-08-27T12:09:37.279+00:00,53,1
2023-08-27T12:09:37.479+00:00,53,1
2023-08-27T12:09:37.704+00:00,53,1
2023-08-27T12:09:37.929+00:00,53,1
2023-08-27T12:09:38.379+00:00,53,1
2023-08-27T12:09:38.579+00:00,53,1
2023-08-27T12:09:38.729+00:00,53,1
2023-08-27T12:09:39.004+00:00,53,1
2023-08-27T12:09:39.304+00:00,53,1
2023-08-27T12:09:39.579+00:00,53,1
2023-08-27T12:09:39.729+00:00,53,1
2023-08-27T12:09:40.029+00:00,53,1
2023-08-27T12:09:40.204+00:00,53,1
2023-08-27T12:09:40.454+00:00,53,1
2023-08-27T12:09:40.804+00:00,53,1
2023-08-27T12:09:41.004+00:00,51,44
2023-08-27T12:09:41.004+00:00,53,1
2023-08-27T12:09:41.254+00:00,51,44
2023-08-27T12:09:41.254+00:00,53,1
2023-08-27T12:09:41.304+00:00,52,44
2023-08-27T12:09:41.304+00:00,53,1
2023-08-27T12:09:41.579+00:00,52,44
2023-08-27T12:09:41.579+00:00,53,1
2023-08-27T12:09:41.804+00:00,52,44
2023-08-27T12:09:41.804+00:00,53,1
2023-08-27T12:09:42.079+00:00,52,44
2023-08-27T12:09:42.079+00:00,53,1
2023-08-27T12:09:42.479+00:00,52,44
2023-08-27T12:09:42.479+00:00,53,1
2023-08-27T12:09:42.804+00:00,52,44
2023-08-27T12:09:42.804+00:00,53,1
2023-08-27T12:09:43.004+00:00,52,44
2023-08-27T12:09:43.004+00:00,53,1
2023-08-27T12:09:43.179+00:00,52,44
2023-08-27T12:09:43.179+00:00,53,1
2023-08-27T12:09:43.379+00:00,52,44
2023-08-27T12:09:43.379+00:00,53,1
2023-08-27T12:09:43.679+00:00,52,44
2023-08-27T12:09:43.679+00:00,53,1
2023-08-27T12:09:44.129+00:00,52,44
2023-08-27T12:09:44.129+00:00,53,1
2023-08-27T12:09:44.354+00:00,52,44
2023-08-27T12:09:44.354+00:00,53,1
2023-08-27T12:09:44.379+00:00,52,44
2023-08-27T12:09:44.379+00:00,53,1
2023-08-27T12:09:44.754+00:00,53,44
2023-08-27T12:09:44.754+00:00,53,1
2023-08-27T12:09:45.154+00:00,53,44
2023-08-27T12:09:45.154+00:00,53,1
2023-08-27T12:09:45.604+00:00,53,44
2023-08-27T12:09:45.604+00:00,53,1
2023-08-27T12:09:45.904+00:00,53,44
2023-08-27T12:09:45.904+00:00,53,1
2023-08-27T12:09:46.179+00:00,53,44
2023-08-27T12:09:46.179+00:00,53,1
2023-08-27T12:09:46.529+00:00,53,44
2023-08-27T12:09:46.529+00:00,53,1
2023-08-27T12:09:46.754+00:00,53,44
2023-08-27T12:09:46.754+00:00,53,1
2023-08-27T12:09:47.054+00:00,53,44
2023-08-27T12:09:47.054+00:00,53,1
2023-08-27T12:09:47.429+00:00,53,44
2023-08-27T12:09:47.429+00:00,53,1
2023-08-27T12:09:47.654+00:00,53,44
2023-08-27T12:09:47.654+00:00,53,1
2023-08-27T12:09:48.054+00:00,53,44
2023-08-27T12:09:48.054+00:00,53,1
2023-08-27T12:09:48.429+00:00,53,44
2023-08-27T12:09:48.429+00:00,53,1
2023-08-27T12:09:48.554+00:00,53,44
2023-08-27T12:09:48.554+00:00,53,1
2023-08-27T12:09:48.804+00:00,53,44
2023-08-27T12:09:48.804+00:00,53,1
2023-08-27T12:09:49.104+00:00,53,44
2023-08-27T12:09:49.104+00:00,53,1
2023-08-27T12:09:49.354+00:00,53,44
2023-08-27T12:09:49.354+00:00,53,1
2023-08-27T12:09:49.579+00:00,53,44
2023-08-27T12:09:49.579+00:00,53,1
2023-08-27T12:09:49.854+00:00,53,44
2023-08-27T12:09:49.854+00:00,53,1
2023-08-27T12:09:50.004+00:00,53,44
2023-08-27T12:09:50.004+00:00,53,1
2023-08-27T12:09:50.404+00:00,53,44
2023-08-27T12:09:50.404+00:00,53,1
2023-08-27T12:09:50.579+00:00,53,44
2023-08-27T12:09:50.579+00:00,53,1
2023-08-27T12:09:50.929+00:00,53,44
2023-08-27T12:09:50.929+00:00,53,1
2023-08-27T12:09:51.104+00:00,53,44
2023-08-27T12:09:51.104+00:00,53,1
2023-08-27T12:09:51.329+00:00,53,44
2023-08-27T12:09:51.329+00:00,53,1
2023-08-27T12:09:51.604+00:00,53,44
2023-08-27T12:09:51.604+00:00,53,1
2023-08-27T12:09:51.979+00:00,53,44
2023-08-27T12:09:51.979+00:00,53,1
2023-08-27T12:09:52.354+00:00,53,44
2023-08-27T12:09:52.354+00:00,53,1
2023-08-27T12:09:52.679+00:00,53,44
2023-08-27T12:09:52.679+00:00,53,1
2023-08-27T12:09:52.929+00:00,53,44
2023-08-27T12:09:52.929+00:00,53,1
2023-08-27T12:09:53.129+00:00,53,44
2023-08-27T12:09:53.129+00:00,53,1
2023-08-27T12:09:53.379+00:00,53,44
2023-08-27T12:09:53.379+00:00,53,1
2023-08-27T12:09:53.529+00:00,53,44
2023-08-27T12:09:53.529+00:00,53,1
2023-08-27T12:09:53.729+00:00,53,44
2023-08-27T12:09:53.729+00:00,53,1
2023-08-27T12:09:53.929+00:00,53,44
2023-08-27T12:09:53.929+00:00,53,1
2023-08-27T12:09:54.104+00:00,53,44
2023-08-27T12:09:54.104+00:00,53,1
2023-08-27T12:09:54.304+00:00,53,44
2023-08-27T12:09:54.304+00:00,53,1
2023-08-27T12:09:54.629+00:00,53,44
2023-08-27T12:09:54.629+00:00,53,1
2023-08-27T12:09:54.679+00:00,53,44
2023-08-27T12:09:54.679+00:00,53,1
2023-08-27T12:09:54.954+00:00,53,44
2023-08-27T12:09:54.954+00:00,53,1
2023-08-27T12:09:55.104+00:00,53,44
2023-08-27T12:09:55.104+00:00,53,1
2023-08-27T12:09:55.429+00:00,53,44
2023-08-27T12:09:55.429+00:00,53,1
2023-08-27T12:09:55.754+00:00,53,44
2023-08-27T12:09:55.754+00:00,53,1
2023-08-27T12:09:55.929+00:00,53,44
2023-08-27T12:09:55.929+00:00,53,1
2023-08-27T12:09:56.304+00:00,53,44
2023-08-27T12:09:56.304+00:00,53,1
2023-08-27T12:09:56.604+00:00,53,44
2023-08-27T12:09:56.604+00:00,53,1
2023-08-27T12:09:56.729+00:00,53,44
2023-08-27T12:09:56.729+00:00,53,1
2023-08-27T12:09:56.929+00:00,53,44
2023-08-27T12:09:56.929+00:00,53,1
2023-08-27T12:09:57.104+00:00,53,44
2023-08-27T12:09:57.104+00:00,53,1
2023-08-27T12:09:57.454+00:00,53,44
2023-08-27T12:09:57.454+00:00,53,1
2023-08-27T12:09:57.754+00:00,53,44
2023-08-27T12:09:57.754+00:00,53,1
2023-08-27T12:09:57.929+00:00,53,44
2023-08-27T12:09:57.929+00:00,53,1
2023-08-27T12:09:58.229+00:00,53,44
2023-08-27T12:09:58.229+00:00,53,1
2023-08-27T12:09:58.404+00:00,53,44
2023-08-27T12:09:58.404+00:00,53,1
2023-08-27T12:09:58.604+00:00,53,44
2023-08-27T12:09:58.604+00:00,53,1
2023-08-27T12:09:58.829+00:00,53,44
2023-08-27T12:09:58.829+00:00,53,1
2023-08-27T12:09:59.029+00:00,53,44
2023-08-27T12:09:59.029+00:00,53,1
2023-08-27T12:09:59.204+00:00,53,44
2023-08-27T12:09:59.204+00:00,53,1
2023-08-27T12:09:59.379+00:00,53,44
2023-08-27T12:09:59.379+00:00,53,1
2023-08-27T12:09:59.604+00:00,53,44
2023-08-27T12:09:59.604+00:00,53,1
2023-08-27T12:09:59.979+00:00,53,44
2023-08-27T12:09:59.979+00:00,53,1
2023-08-27T12:10:00.329+00:00,53,44
2023-08-27T12:10:00.329+00:00,53,1
2023-08-27T12:10:00.804+00:00,53,44
2023-08-27T12:10:00.804+00:00,53,1
2023-08-27T12:10:01.154+00:00,53,44
2023-08-27T12:10:01.154+00:00,53,1
2023-08-27T12:10:01.479+00:00,53,44
2023-08-27T12:10:01.479+00:00,53,1
2023-08-27T12:10:01.854+00:00,53,44
2023-08-27T12:10:01.854+00:00,53,1
2023-08-27T12:10:02.229+00:00,53,44
2023-08-27T12:10:02.229+00:00,53,1
2023-08-27T12:10:02.679+00:00,53,44
2023-08-27T12:10:02.679+00:00,53,1
2023-08-27T12:10:02.729+00:00,53,44
2023-08-27T12:10:02.729+00:00,53,1
2023-08-27T12:10:03.079+00:00,53,44
2023-08-27T12:10:03.079+00:00,53,1
2023-08-27T12:10:03.304+00:00,53,44
2023-08-27T12:10:03.304+00:00,53,1
2023-08-27T12:10:03.504+00:00,53,44
